fitzpatrick_scale,three_partition_label,label,local_filename,md5hash,fitzpatrick_centaur,nine_partition_label,qc,url,url_alphanum
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma50.jpg,f09d722b7a405f63f6ae4c1bea67faf4,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma50.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma50jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma74.jpg,8a539794b96a6bf2b5ae4d1f53d3faa5,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma74.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma74jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma14.jpg,a4a41ecfe71f94927ec8c3bcebb5eb80,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma14.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma14jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma19.jpg,01bebaa9dd8897bcab5aa8b16a5bfce3,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma19.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma19jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma65.jpg,71a893ec119b26b689459b8e236276c0,2.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma65.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma65jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma33.jpg,c18ef5d1ddaa5651b201046f079f1607,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma33.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma33jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma39.jpg,b6defaedae600adc3d74c06a560f5c25,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma39.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma39jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma24.jpg,5ec9109b6b51f49e0dfa8450a5e092be,2.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma24.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma24jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma46.jpg,2f6da8d300aa57e53da36cc3afb59aec,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma46.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma46jpg.jpg
1,benign,dermatofibroma,fitzpatrick_images\dermatofibroma55.jpg,bc3621be57a0eeaec4b593b7be843ed4,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma55.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma55jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma28.jpg,ce926e8153b5920e1529b6b11c5c3e86,2.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma28.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma28jpg.jpg
4,benign,dermatofibroma,fitzpatrick_images\dermatofibroma63.jpg,f1e26485eb0dc75866b8526a00b90edd,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma63.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma63jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma40.jpg,66c25b46db5e35e62de1cfa20070563c,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma40.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma40jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma21.jpg,5a11757de44e14ee556aa61633aaca25,2.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma21jpg.jpg
2,benign,dermatofibroma,fitzpatrick_images\dermatofibroma29.jpg,48237352d0b9a0cf720baad78ba6582d,1.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma29.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma29jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma52.jpg,e29dbcf1fed04e83e9bead565d00ed82,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma52.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma52jpg.jpg
3,benign,dermatofibroma,fitzpatrick_images\dermatofibroma17.jpg,a1a88ed01d7bb83af84d8f4df1f72744,2.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma17.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma17jpg.jpg
4,benign,dermatofibroma,fitzpatrick_images\dermatofibroma85.jpg,e6919d4f7cf524992736b9a0cb7b2589,3.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma85.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma85jpg.jpg
5,benign,dermatofibroma,fitzpatrick_images\dermatofibroma61.jpg,8ba5189cc891891e6f1b4d5f4f9bc1e1,5.0,benign dermal,,https://www.dermaamin.com/site/images/clinical-pic/d/dermatofibroma/dermatofibroma61.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermatofibromadermatofibroma61jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-inversa43.jpg,bf99256da8fd13473bf64a77b2b76e73,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa43.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa43jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_chronic_plaque16.jpg,466bdbfdf6d0e659641781f5be55bbc7,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasischronicplaquepsoriasischronicplaque16jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\sebopsoriasis1.jpg,a6af09f2f26720fb272d2324e4f36bbe,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/s/sebopsoriasis/sebopsoriasis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicssebopsoriasissebopsoriasis1jpg.jpg
4,non-neoplastic,psoriasis,fitzpatrick_images\filariasis1.jpg,6bca7674286f4fc8bfe9bad781a05c13,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/f/filariasis/filariasis1.jpg,httpwwwdermaamincomsiteimagesclinicalpicffilariasisfilariasis1jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail55.jpg,371ed39eef04c027fc451e0a8557868b,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail55.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail55jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-of-hands1.jpg,f982e3a021d32080dbdba93f91fedc8b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisofhandspsoriasisofhands1jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail50.jpg,20c1b2e96985dba63593dd9b7aab825e,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail50.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail50jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail90.jpg,2552999ac371ca60d1643512dbfaaa96,2.0,inflammatory,4 Other,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail90.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail90jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_chronic_plaque23.jpg,4e398c4b899fa7075ea9fa03d1a80804,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque23.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasischronicplaquepsoriasischronicplaque23jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail58.jpg,c2e75eeebea5ca1151bd8d1adfb0ed82,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail58.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail58jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\parapsoriasis-large-plaque12.jpg,fec412dd3ceaaa55dd66abe28dedfb56,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque12.jpg,httpwwwdermaamincomsiteimagesclinicalpicpparapsoriasislargeplaqueparapsoriasislargeplaque12jpg.jpg
5,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-inversa8.jpg,b88ad66e6aca6709779ca4d9ea74beea,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa8.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa8jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_chronic_plaque32.jpg,5bc562de54fd867ddcadab702de17ea6,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque32.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasischronicplaquepsoriasischronicplaque32jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\parapsoriasis-large-plaque9.jpg,1e71698eb01fdd1a14e643fe31aa9b17,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/parapsoriasis-large-plaque/parapsoriasis-large-plaque9.jpg,httpwwwdermaamincomsiteimagesclinicalpicpparapsoriasislargeplaqueparapsoriasislargeplaque9jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail59.jpg,4106b3ce4345fb05c8061fd3ae723b9b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail59.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail59jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_guttate5.jpg,10dbea94409f7da7c12bb2ffeddd11fd,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate5jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-congenital4.jpg,e34646f6778dbdc86130a4babf62d01b,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-congenital/psoriasis-congenital4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasiscongenitalpsoriasiscongenital4jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-inversa22.jpg,80dbde8cc18188b153bb7e18c0f49fe3,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa22.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa22jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail17.jpg,79360a13743ae7a6b6cef91148b1e4d9,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail17.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail17jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_guttate9.jpg,4f4ba96f9dafaf6597d0d41123743093,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate9.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate9jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail8.jpg,db255fb61654203381bb12c5d1492079,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail8.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail8jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-of-hands5.jpg,5b2c111270074a180ddc6d29c518c773,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisofhandspsoriasisofhands5jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-inversa14.jpg,da5816055238896edefc4de292dd9fdd,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa14.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa14jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_guttate13.jpg,0accce2c856b33faa3639de1751d8102,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate13.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate13jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis64.jpg,563010489f04a1a502d2840af6f19b45,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis64.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis64jpg.jpg
4,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-inversa17.jpg,3bf34f2e907d0cd675aceceb9074fba8,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-inversa/psoriasis-inversa17.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinversapsoriasisinversa17jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail79.jpg,6f3da6176f21a21b57f55291754ac998,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail79.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail79jpg.jpg
6,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-of-hands11.jpg,245748cdc16cd75c81615f233f69d3fe,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-of-hands/psoriasis-of-hands11.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisofhandspsoriasisofhands11jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_chronic_plaque20.jpg,7cf0ddd939d3579cb679cde71d0704c3,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_chronic_plaque/psoriasis_chronic_plaque20.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasischronicplaquepsoriasischronicplaque20jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-genital1.jpg,e4984a2cef00ed3d8368363e3b348c9c,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-genital/psoriasis-genital1.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisgenitalpsoriasisgenital1jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-scalp16.jpg,1c08e45c1183baa66fb7a214fa8652ff,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisscalppsoriasisscalp16jpg.jpg
4,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis25.jpg,153ea8ba01e0653180797aede9b720ee,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis25.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis25jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail4.jpg,0442ebbacabe796d1a7ab68a49c34b1a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail4jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\generalised_pustular_psoriasis6.jpg,340b5a20a94e4c3894f36638ae54ad37,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/g/generalised_pustular_psoriasis/generalised_pustular_psoriasis6.jpg,httpwwwdermaamincomsiteimagesclinicalpicggeneralisedpustularpsoriasisgeneralisedpustularpsoriasis6jpg.jpg
4,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-in-a-child9.jpg,9025c9242b5f8ca354e7d4fa59c27921,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-in-a-child/psoriasis-in-a-child9.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinachildpsoriasisinachild9jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-pustular50.jpg,62df127d6e50fc77c8d2ef40c08e9342,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-pustular/psoriasis-pustular50.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispustularpsoriasispustular50jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail100.jpg,766bd573ad319a5c96194e99dca42cdc,-1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail100.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail100jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis4.jpg,869441e659af2ac80d571f97d45f40c0,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis4jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\generalised_pustular_psoriasis2.jpg,2574ada7a5c2d591c34687061af1bb85,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/g/generalised_pustular_psoriasis/generalised_pustular_psoriasis2.jpg,httpwwwdermaamincomsiteimagesclinicalpicggeneralisedpustularpsoriasisgeneralisedpustularpsoriasis2jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-pustular40.jpg,a9e10c51499b1f957ecc443ddf864bd1,4.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-pustular/psoriasis-pustular40.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispustularpsoriasispustular40jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis57.jpg,b989c6b07c6ddfd4701bb411c7cdda6a,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis57.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis57jpg.jpg
3,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail62.jpg,6d6832f8245a1aa2d572b7c916cef48e,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail62.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail62jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail70.jpg,540986d8e4de9ad1772075c448dd2276,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail70.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail70jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail107.jpg,f4ab8ea2f8cedb74f7920f001968e89d,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail107.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail107jpg.jpg
5,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis-scalp28.jpg,15b3ea9dd1bbfcf698beb68ae5ac0e9a,5.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-scalp/psoriasis-scalp28.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisscalppsoriasisscalp28jpg.jpg
6,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis40.jpg,dfa9ade263641709b6ccfbfce23c3423,6.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis/psoriasis40.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasis40jpg.jpg
2,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_nail34.jpg,7907efe2c32cf5b1b3f7f5b43105b637,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_nail/psoriasis_nail34.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisnailpsoriasisnail34jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\generalised_pustular_psoriasis14.jpg,274c0a9b9a84d70845fd5a22d63c6bd2,2.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/g/generalised_pustular_psoriasis/generalised_pustular_psoriasis14.jpg,httpwwwdermaamincomsiteimagesclinicalpicggeneralisedpustularpsoriasisgeneralisedpustularpsoriasis14jpg.jpg
1,non-neoplastic,psoriasis,fitzpatrick_images\psoriasis_guttate39.jpg,42bdcb00bd2d26198fa4fe1dfca28ea5,1.0,inflammatory,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis_guttate/psoriasis_guttate39.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisguttatepsoriasisguttate39jpg.jpg
